documento,numero,servidor,data,,
O R D E M B A N C A R I A,2025OB001691,SRV-04,24/03/2025,,
O R D E M B A N C A R I A,2025OB001692,SRV-04,24/03/2025,,
O R D E M B A N C A R I A,2025OB001693,SRV-04,24/03/2025,,
O R D E M B A N C A R I A,2025OB001694,SRV-04,24/03/2025,,
O R D E M B A N C A R I A,2025OB001695,SRV-04,24/03/2025,,
O R D E M B A N C A R I A,2025OB001696,SRV-04,24/03/2025,,
O R D E M B A N C A R I A,2025OB001697,Victor,24/03/2025,,
O R D E M B A N C A R I A,2025OB001698,Victor,24/03/2025,,
P R O G R A M A Ç Ã O  F I N A N C E I R A ,  2025PF000048,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003313,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003314,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003315,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003316,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003317,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003318,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003319,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003320,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003321,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003322,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003323,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003324,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003325,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003326,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003327,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003328,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003329,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003330,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003331,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003332,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003333,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003334,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003335,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003336,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003337,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003338,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003339,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003340,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003341,Victor,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003342,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003343,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003344,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003345,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003346,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003347,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003348,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003349,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003350,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003351,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003352,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003353,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003354,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003355,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003356,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003357,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003358,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003359,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003360,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003361,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003362,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003363,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003364,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003365,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003366,SRV-05,24/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS003367,SRV-05,24/03/2025,,
A R R E C A D A C A O F I N A N C E I R A,2025DR800062,SRV-05,24/03/2025,,
A R R E C A D A C A O F I N A N C E I R A,2025DR800063,SRV-05,24/03/2025,,
A R R E C A D A C A O F I N A N C E I R A,2025DR800064,SRV-05,24/03/2025,,
A R R E C A D A C A O F I N A N C E I R A,2025DR800065,SRV-05,24/03/2025,,
A R R E C A D A C A O F I N A N C E I R A,2025DR800066,SRV-05,24/03/2025,,
N O T A D E D O T A C A O,2025ND000696,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000697,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000698,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000699,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000700,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000701,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000702,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000703,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000704,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000705,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000706,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000707,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000708,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000709,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000710,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000711,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000712,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000713,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000714,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000715,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000716,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000717,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000718,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000719,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000720,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000721,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000722,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000723,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000724,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000725,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000726,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000727,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000728,SRV-04,25/03/2025,,
N O T A D E D O T A C A O,2025ND000729,SRV-04,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000791,SRV-04,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000792,SRV-04,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000793,SRV-04,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000794,SRV-04,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000795,SRV-04,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000796,SRV-04,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000797,SRV-04,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000798,SRV-04,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000799,SRV-04,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000800,SRV-04,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000801,SRV-04,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000802,SRV-04,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000803,SRV-04,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000804,SRV-04,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000805,SRV-04,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000806,SRV-04,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000807,SRV-04,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000808,SRV-04,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000809,SRV-04,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000810,Victor,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000811,Victor,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000812,Victor,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000813,Victor,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000814,Victor,25/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000815,Victor,25/03/2025,,
O R D E M B A N C A R I A,2025OB001699,Victor,25/03/2025,,
O R D E M B A N C A R I A,2025OB001700,Victor,25/03/2025,,
O R D E M B A N C A R I A,2025OB001701,Victor,25/03/2025,,
O R D E M B A N C A R I A,2025OB001702,Victor,25/03/2025,,
O R D E M B A N C A R I A,2025OB001703,Victor,25/03/2025,,
O R D E M B A N C A R I A,2025OB001704,Victor,25/03/2025,,
O R D E M B A N C A R I A,2025OB001705,Victor,25/03/2025,,
O R D E M B A N C A R I A,2025OB001706,Victor,25/03/2025,,
O R D E M B A N C A R I A,2025OB001707,Victor,25/03/2025,,
O R D E M B A N C A R I A,2025OB001708,Victor,25/03/2025,,
O R D E M B A N C A R I A,2025OB001709,Victor,25/03/2025,,
O R D E M B A N C A R I A,2025OB001710,Victor,25/03/2025,,
O R D E M B A N C A R I A,2025OB001711,Victor,25/03/2025,,
O R D E M B A N C A R I A,2025OB001712,Victor,25/03/2025,,
O R D E M B A N C A R I A,2025OB001713,Victor,25/03/2025,,
O R D E M B A N C A R I A,2025OB001714,Victor,25/03/2025,,
O R D E M B A N C A R I A,2025OB001715,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004142,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004143,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004144,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004145,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004146,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004147,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004148,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004149,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004150,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004151,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004152,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004153,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004154,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004155,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004156,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004157,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004158,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004159,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004160,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004161,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004162,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004163,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004164,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004165,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004166,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004167,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004168,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004169,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004170,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004171,Victor,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004172,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004173,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004174,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004175,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004176,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004177,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004178,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004179,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004180,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004181,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004182,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004183,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004184,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004185,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004186,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004187,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004188,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004189,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004190,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004191,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004192,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004193,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004194,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004195,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004196,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004197,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004198,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004199,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004200,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004201,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004202,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004203,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004204,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004205,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004206,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004207,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004208,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004209,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004210,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004211,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004212,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004213,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004214,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004215,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004216,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004217,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004218,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004219,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004220,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004221,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004222,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004223,SRV-05,25/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004224,SRV-05,25/03/2025,,
N O T A D E D O T A C A O,2025ND000730,SRV-02,26/03/2025,,
N O T A D E D O T A C A O,2025ND800010,SRV-02,26/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000816,SRV-02,26/03/2025,,
R E G I S T R O O R C A M E N T A R I O,2025RO000817,SRV-02,26/03/2025,,
O R D E M B A N C A R I A,2025OB001716,SRV-02,26/03/2025,,
O R D E M B A N C A R I A,2025OB001717,SRV-02,26/03/2025,,
O R D E M B A N C A R I A,2025OB001718,SRV-02,26/03/2025,,
O R D E M B A N C A R I A,2025OB001719,SRV-02,26/03/2025,,
O R D E M B A N C A R I A,2025OB001720,SRV-02,26/03/2025,,
O R D E M B A N C A R I A,2025OB001721,SRV-02,26/03/2025,,
O R D E M B A N C A R I A,2025OB001722,SRV-02,26/03/2025,,
O R D E M B A N C A R I A,2025OB001723,SRV-02,26/03/2025,,
O R D E M B A N C A R I A,2025OB001724,SRV-02,26/03/2025,,
O R D E M B A N C A R I A,2025OB001725,SRV-02,26/03/2025,,
O R D E M B A N C A R I A,2025OB001726,SRV-02,26/03/2025,,
O R D E M B A N C A R I A,2025OB001727,SRV-02,26/03/2025,,
O R D E M B A N C A R I A,2025OB001728,SRV-02,26/03/2025,,
O R D E M B A N C A R I A,2025OB001729,SRV-02,26/03/2025,,
O R D E M B A N C A R I A,2025OB001730,SRV-02,26/03/2025,,
O R D E M B A N C A R I A,2025OB001731,SRV-02,26/03/2025,,
O R D E M B A N C A R I A,2025OB001732,SRV-02,26/03/2025,,
O R D E M B A N C A R I A,2025OB001733,SRV-02,26/03/2025,,
O R D E M B A N C A R I A,2025OB001734,SRV-02,26/03/2025,,
O R D E M B A N C A R I A,2025OB001735,SRV-02,26/03/2025,,
O R D E M B A N C A R I A,2025OB001736,SRV-02,26/03/2025,,
O R D E M B A N C A R I A,2025OB001737,SRV-02,26/03/2025,,
O R D E M B A N C A R I A,2025OB001738,SRV-02,26/03/2025,,
O R D E M B A N C A R I A,2025OB001739,SRV-04,26/03/2025,,
O R D E M B A N C A R I A,2025OB001740,SRV-04,26/03/2025,,
O R D E M B A N C A R I A,2025OB001741,SRV-04,26/03/2025,,
O R D E M B A N C A R I A,2025OB001742,SRV-04,26/03/2025,,
O R D E M B A N C A R I A,2025OB001743,SRV-04,26/03/2025,,
O R D E M B A N C A R I A,2025OB001744,SRV-04,26/03/2025,,
O R D E M B A N C A R I A,2025OB001745,SRV-04,26/03/2025,,
O R D E M B A N C A R I A,2025OB001746,SRV-04,26/03/2025,,
O R D E M B A N C A R I A,2025OB001747,SRV-04,26/03/2025,,
O R D E M B A N C A R I A,2025OB001748,SRV-04,26/03/2025,,
P R O G R A M A Ç Ã O  F I N A N C E I R A ,2025PF000049,SRV-04,26/03/2025,,
P R O G R A M A Ç Ã O  F I N A N C E I R A ,2025PF000050,SRV-04,26/03/2025,,
P R O G R A M A Ç Ã O  F I N A N C E I R A ,2025PF000051,SRV-04,26/03/2025,,
P R O G R A M A Ç Ã O  F I N A N C E I R A ,2025PF000052,SRV-04,26/03/2025,,
D A R F,2025DF801002,SRV-04,26/03/2025,,
D A R F,2025DF801003,SRV-04,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004225,SRV-04,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004226,SRV-04,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004227,SRV-04,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004228,SRV-04,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004229,SRV-04,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004230,SRV-04,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004231,SRV-04,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004232,SRV-04,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004233,SRV-04,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004234,SRV-04,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004235,SRV-04,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004236,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004237,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004238,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004239,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004240,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004241,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004242,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004243,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004244,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004245,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004246,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004247,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004248,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004249,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004250,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004251,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004252,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004253,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004254,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004255,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004256,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004257,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004258,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004259,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004260,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004261,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004262,Victor,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004263,SRV-05,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004264,SRV-05,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004265,SRV-05,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004266,SRV-05,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004267,SRV-05,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004268,SRV-05,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004269,SRV-05,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004270,SRV-05,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004271,SRV-05,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004272,SRV-05,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004273,SRV-05,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004274,SRV-05,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004275,SRV-05,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004276,SRV-05,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004277,SRV-05,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004278,SRV-05,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004279,SRV-05,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004280,SRV-05,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004281,SRV-05,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004282,SRV-05,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004283,SRV-05,26/03/2025,,
N O T A D E L A N C A M E N T O S I S T E M A,2025NS004284,SRV-05,26/03/2025,,
